nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
659,Werkzoekende,"<font color=""#0e0e0e"">Een generiek werkprofiel van een persoon waarin diens arbeidspositie, bemiddelbaarheid en begeleidingsbehoefte worden vastgelegd, als basis voor begeleiding naar arbeid.</font>",Class,,{24A45AF2-13FF-491d-9E3D-F8D8113F28E1},,Werk,,,,,,,,,,,,20022026-121457,
660,ZelfredzaamheidScore,"<font color=""#0e0e0e"">Een gekwantificeerde weergave van het niveau van zelfstandigheid van een persoon op meerdere levensgebieden, vaak volgens de methodiek van de ZRM (Zelfredzaamheidsmatrix).</font>",Class,,{609AECDB-CFEA-4316-9541-5239A26CC069},,Werk,,,,,,,,,,,,20022026-121457,
661,Subdoel Aandachtspunt,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Subdoel aandachtspunt</b></font><font color=""#0e0e0e""> is een concreet, afgebakend leer- of begeleidingsdoel dat voortvloeit uit een gesignaleerd aandachtspunt in de persoonlijke situatie van de inburgeringsplichtige, en dat bijdraagt aan het wegnemen van belemmeringen voor het volgen van de leerroute of het behalen van het PIP-doel.</font>",Class,,{0279048D-E742-400c-9D86-03085E5EF917},,Inburgering,,,,,,,,,,,,20022026-121457,
662,B1-route,"<font color=""#0e0e0e"">De </font><font color=""#0e0e0e""><b>B1-route</b></font><font color=""#0e0e0e""> is &#233;&#233;n van de drie leerroutes in het inburgeringsstelsel, waarbij de inburgeringsplichtige zich voorbereidt op het afleggen van het inburgeringsexamen op taalniveau B1, gericht op brede participatie in de Nederlandse samenleving en toeleiding naar arbeid.</font>",Class,,{09D462A9-94C8-4803-A0A0-B7DB4363B45D},,Inburgering,,,,,,,,,,,,20022026-121457,
663,Taalvaardigheid,"<font color=""#0e0e0e""><b>Taalvaardigheid</b></font><font color=""#0e0e0e""> is het niveau van beheersing van de Nederlandse taal door de inburgeringsplichtige, gemeten op onderdelen zoals luisteren, spreken, lezen en schrijven, overeenkomstig het Europees Referentiekader voor Talen (ERK).</font>",Class,,{0C74C068-BA3A-4394-AA76-16B47FEFC88C},,Inburgering,,,,,,,,,,,,20022026-121457,
664,ICT-Vaardigheid,"<font color=""#0e0e0e""><b>ICT-vaardigheid</b></font><font color=""#0e0e0e""> betreft het vermogen van de inburgeringsplichtige om digitale middelen en toepassingen zelfstandig en doelgericht te gebruiken voor communicatie, informatieverwerking en deelname aan de samenleving.</font>",Class,,{1095BF0E-087F-4341-8B3C-E0DD4C9AF269},,Inburgering,,,,,,,,,,,,20022026-121457,
665,Ontheffing,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Ontheffing</b></font><font color=""#0e0e0e""> is een formeel besluit van de gemeente of van DUO waarbij een inburgeringsplichtige geheel of gedeeltelijk wordt vrijgesteld van onderdelen van de inburgeringsplicht, op grond van persoonlijke omstandigheden zoals medische beperkingen, psychische problematiek of aantoonbare inspanning.</font>",Class,,{3F5932BD-C721-402d-8154-74A1CE097825},,Inburgering,,,,,,,,,,,,20022026-121457,
666,Werk,"<font color=""#0e0e0e""><b>Werk</b></font><font color=""#0e0e0e""> betreft het verrichten van betaalde arbeid door een inburgeringsplichtige, als onderdeel van of resultaat uit het inburgeringstraject, en wordt meegenomen in de beoordeling van participatie, uitstroom en leerroutegeschiktheid.</font>",Class,,{45BB12F8-C796-43aa-A4D0-FDC724601EB9},,Inburgering,,,,,,,,,,,,20022026-121457,
667,Subdoel Ontwikkelwens,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Subdoel ontwikkelwens</b></font><font color=""#0e0e0e""> is een concreet, haalbaar leer- of ontwikkeldoel dat is afgeleid van een door de inburgeringsplichtige geuite ontwikkelwens, en dat richting geeft aan de invulling van het inburgeringstraject binnen het PIP.</font>",Class,,{564CEF80-C5BE-4d74-8BC7-B48BEFDEE655},,Inburgering,,,,,,,,,,,,20022026-121457,
668,Aanvraag verlenging Inburgeringstermijn,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Aanvraag verlenging inburgeringstermijn</b></font><font color=""#0e0e0e""> is een verzoek van een inburgeringsplichtige aan het college van burgemeester en wethouders tot verlenging van de inburgeringstermijn op grond van persoonlijke omstandigheden als bedoeld in artikel 7.3, tweede lid, van de Wet inburgering 2021.</font>",Class,,{63D30089-AD78-4c29-9D17-160FE4A242E8},,Inburgering,,,,,,,,,,,,20022026-121457,
669,Voorbereiding op Inburgering,"<font color=""#0e0e0e""><b>Voorbereiding op inburgering</b></font><font color=""#0e0e0e""> omvat de activiteiten die worden aangeboden aan asielstatushouders v&#243;&#243;r de start van de formele inburgeringsplicht, gericht op ori&#235;ntatie op de Nederlandse samenleving, taal en het inburgeringsstelsel.</font>",Class,,{6AEA0314-895B-46be-B525-96F4657E7F0D},,Inburgering,,,,,,,,,,,,20022026-121457,
670,Introductiemodule,"<font color=""#0e0e0e"">De </font><font color=""#0e0e0e""><b>Introductiemodule</b></font><font color=""#0e0e0e""> is een verplicht onderdeel van het inburgeringstraject waarin de inburgeringsplichtige basisinformatie ontvangt over de Nederlandse samenleving, de inburgeringsplicht en het lokale voorzieningenaanbod, direct na de brede intake.</font>",Class,,{7328FC95-FA03-405d-8EC4-5C4B3D5CF042},,Inburgering,,,,,,,,,,,,20022026-121457,
671,Training,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Training</b></font><font color=""#0e0e0e""> is een gestructureerde leeractiviteit binnen het inburgeringstraject, gericht op het aanleren of versterken van specifieke vaardigheden of kennis ter ondersteuning van taalverwerving, participatie of persoonlijke ontwikkeling.</font>",Class,,{88DF555F-9F2F-4274-A1ED-B201EEE0E62E},,Inburgering,,,,,,,,,,,,20022026-121457,
672,Educatie,"<font color=""#0e0e0e""><b>Educatie</b></font><font color=""#0e0e0e""> betreft het formele en non-formele onderwijsaanbod dat gericht is op het vergroten van basisvaardigheden, zoals taalvaardigheid, rekenen en digitale vaardigheden, ter ondersteuning van participatie en zelfredzaamheid van (laagopgeleide) volwassenen, waaronder inburgeringsplichtigen.</font>",Class,,{8C5FEEDF-1AE5-44a6-8A13-53A70F06DBBC},,Inburgering,,,,,,,,,,,,20022026-121457,
673,Diplomawaardering,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Diplomawaardering</b></font><font color=""#0e0e0e""> is de beoordeling van een buitenlands diploma, certificaat of graad door het Informatiecentrum Diplomawaardering (IDW), met als doel het vaststellen van het Nederlandse opleidingsniveau waarmee dit diploma vergelijkbaar is.</font>",Class,,{950DD620-01C0-4594-875F-AE23C9154826},,Inburgering,,,,,,,,,,,,20022026-121457,
674,Verlengingsgrond,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Verlengingsgrond</b></font><font color=""#0e0e0e""> is een wettelijk erkende reden op basis waarvan de gemeente de inburgeringstermijn van een inburgeringsplichtige kan verlengen, zoals vastgelegd in artikel 7.3, tweede lid, van de Wet inburgering 2021.</font>",Class,,{951AC549-985D-4bdb-BEE0-65AD3C1ED9E2},,Inburgering,,,,,,,,,,,,20022026-121457,
675,Ontwikkelwens ,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Ontwikkelwens</b></font><font color=""#0e0e0e""> is een door de inburgeringsplichtige geuite persoonlijke ambitie of leerdoel die richting kan geven aan het inburgeringstraject, en wordt meegenomen bij het opstellen van het Persoonlijk Plan Inburgering en Participatie (PIP).</font>",Class,,{AE33D54A-A105-4fac-B378-D5651B66F0F0},,Inburgering,,,,,,,,,,,,20022026-121457,
676,Vrijstelling,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Vrijstelling</b></font><font color=""#0e0e0e""> is een formeel besluit waarbij een inburgeringsplichtige geheel of gedeeltelijk wordt ontheven van specifieke onderdelen van de inburgeringsplicht, omdat deze reeds op andere wijze zijn behaald of niet van toepassing zijn, zoals bedoeld in artikel 7.2 van de Wet inburgering 2021.</font>",Class,,{C31D4A7E-1F25-4b85-B49C-AEC45EB3DB54},,Inburgering,,,,,,,,,,,,20022026-121457,
677,Hoofddoel,"<font color=""#0e0e0e"">Het </font><font color=""#0e0e0e""><b>Hoofddoel</b></font><font color=""#0e0e0e""> is de door de gemeente vastgestelde eindbestemming van het inburgeringstraject, waarin wordt vastgelegd of de inburgeringsplichtige wordt begeleid richting werk, onderwijs of (maatschappelijke) participatie, op basis van de brede intake en het leerrouteadvies.</font>",Class,,{CEAAEBFB-9CB8-4c5e-98F7-11791C0A21D2},,Inburgering,,,,,,,,,,,,20022026-121457,
678,InburgeringsAanbod,"<font color=""#0e0e0e"">Het </font><font color=""#0e0e0e""><b>Inburgeringsaanbod</b></font><font color=""#0e0e0e""> is het geheel van activiteiten, voorzieningen en ondersteuning dat door de gemeente wordt aangeboden aan de inburgeringsplichtige om de inburgeringsdoelen te behalen, zoals vastgelegd in het persoonlijk plan inburgering en participatie (PIP).</font>",Class,,{D9FAEFEC-2B8E-48dc-A1E8-E134754E9943},,Inburgering,,,,,,,,,,,,20022026-121457,
679,Inburgeringstermijn,"<font color=""#0e0e0e"">De </font><font color=""#0e0e0e""><b>Inburgeringstermijn</b></font><font color=""#0e0e0e""> is de wettelijke periode waarbinnen een inburgeringsplichtige moet voldoen aan de inburgeringsplicht, gerekend vanaf de startdatum van de verplichting zoals vastgesteld door DUO of de gemeente.</font>",Class,,{E07490AD-C5DE-4665-8540-92B19656A027},,Inburgering,,,,,,,,,,,,20022026-121457,
680,Inburgeringsplicht,Bevat de uitkomst Leerbaarheidstoets dat een groot deel van de leerroutes bepaalt. Bevat mogelijk ook de Examenresultaten (nog toe te voegen als Ja). Dit zijn DUO berichten (Opvragen en per API beschikbaar stellen aan deze Entiteit/Attributen.,Class,,{E2C66E88-930E-460f-93F8-8CD160DCEE15},,Inburgering,,,,,,,,,,,,20022026-121457,
681,Aandachtspunt ,"<font color=""#0e0e0e"">Een </font><font color=""#0e0e0e""><b>Aandachtspunt</b></font><font color=""#0e0e0e""> is een bijzonder aspect of omstandigheid in de persoonlijke situatie van de inburgeraar, dat extra aandacht vereist bij de begeleiding of dienstverlening in het kader van inburgering.</font>",Class,,{F188F63C-0033-4164-9F73-413AE6943497},,Inburgering,,,,,,,,,,,,20022026-121457,
682,Aanvraag,"Het officiële verzoek met het oogmerk om te komen tot toelating tot de dienstverlening zoals beschreven in de Participatiewet, schriftelijk ingediend bij het bestuursorgaan dat bevoegd is op het verzoek te beslissen. Het verzoek moet voldoen aan de wettelijke vereisten zoals bepaald in artikel 4.2 van de Algemene Bestuurswet.",Class,,{208D605F-BDE5-700A-13F6-281C3303691F},,Diensten,,,,,,,,,,,,20022026-121457,
683,Aanvraagtype,Een door de gemeente vastgestelde set van diensttypen die met één aanvraag kan worden aangevraagd.,Class,,{04035B37-1A5F-CC83-48D3-281C33030BAF},,Diensten,,,,,,,,,,,,20022026-121457,
684,Beschikking,"Een voor beroep vatbaar overheidsbesluit. Veelal de op schrift gestelde juridische motivering van de beslissing, met vermelding van de bezwaar en beroepsmogelijkheden.",Class,,{16ABCFF8-4817-6A73-59BA-281C3303F8D2},,Diensten,,,,,,,,,,,,20022026-121457,
685,Besluit,Een na overweging of beraadslaging vastgestelde beslissing voor een individueel of concreet geval.,Class,,{0CA08ED2-6990-8292-BBC7-281C33037374},,Diensten,,,,,,,,,,,,20022026-121457,
686,Betalingsblokkade,"Als de dienst een uitkering betreft, die periodiek wordt uitgekeerd, kan om redenen de betaling worden geblokkeerd. De belatingsblokkade wordt opgenomen bij de dienst, die wordt genten door de persoon.",Class,,{24BA1E4E-CF1D-B8E9-E3C3-281C33039A81},,Diensten,,,,,,,,,,,,20022026-121457,
687,Dienst,Een door de burger of bedrijf afgenomen dienst als een uit het aanbod van een overheidsorgaan in het kader van de Participatiewet.Let wel! Het gaat hier om dienst als de uiteindelijke levering van een diensttype op een aanvraag. ,Class,,{022154F4-817D-0DFB-5FFC-281C33037384},,Diensten,,,,,,,,,,,,20022026-121457,
688,Diensttype,"Het resultaat of effect van een afgeronde inspanning die een overheidsorgaan op basis van wettelijke taken levert en waarmee in een behoefte van een burger (of bedrijf) wordt voorzien. De daadwerkelijke levering van een dienst, meestal in de vorm van een financiële betaling.",Class,,{07F494EF-DD9B-36A7-4EE0-281C33030C21},,Diensten,,,,,,,,,,,,20022026-121457,
689,Individuele plicht,"De individueel bepaalde vooraf gestelde eisen, los van de bij wet genoemde geldende toelatingseisen tot de dienstverlening, die gesteld worden om de dienst te kunnen (blijven) afnemen.",Class,,{1DF6D7C4-6EAB-C011-5CD9-281C3303C38C},,Diensten,,,,,,,,,,,,20022026-121457,
690,Leveringscomponent,"Een samenstellend deel van een Dienst. Bijvoorbeeld een gezinsnorm, een maatregel op de uitkering of bij een fysiek product: een koelkast.Nadat het recht is bepaald, wordt de levering gespecificeerd. Bij een financieel product is dat de hoogte van het bedrag. De hoogte van het bedrag is opgebouwd uit componenten waarvan de relevantie weer wordt bepaald door het recht en de situatie. Hoe het ook zij, de specificatie van de levering wordt in haar componenten vastgelegd als Leveringscomponent.",Class,,{117A52E7-D317-92C3-C4DB-281C33034B40},,Diensten,,,,,,,,,,,,20022026-121457,
691,Leveringscomponenttype,"Een samenstellend deel van het product dat word geleverd, bijvoorbeeld in het geval van een fysieke product:Product = huisraadDeelproduct 1= bankstel,Deelproduct 2 = eettafel, etc.Of in het geval van een financieel product Product = IITIIT-norm alleenstaande",Class,,{23F6E69F-CA5F-A12B-BCE4-281C3303F966},,Diensten,,,,,,,,,,,,20022026-121457,
692,Leveringsopdracht,"Een informatieobject dat wordt uitgewisseld tussen twee bedrijfsfuncties, waarvan de één de inhoudelijke afhandeling heeft gedaan en de ander de uitvoering moet verrichten. De leveringsopdracht bevat de nodige gegevens om de levering te kunnen uitvoeren.De daadwerkelijke levering van de dienst, hetzij in natura, hetzij in uitkering, wordt door een andere bedrijfsfunctie uitgevoerd. Hiertoe moet een leveringsopdracht worden opgesteld. Dit bedrijfsobject is meer een koppelvlakbeschrijving over gegevens uit het behandelproces, dan een uit te werken concept in de ontologie.",Class,,{1CDDED16-888E-945B-4A20-28EA07CB4D4C},,Diensten,,,,,,,,,,,,20022026-121457,
693,Leveringsspecificatie,"De specificatie van de te leveren dienst.Nadat het recht is bepaald, wordt de levering gespecificeerd. Bij een financieel product is dat de hoogte van het bedrag. De hoogte van het bedrag is opgebouwd uit componenten waarvan de relevantie weer wordt bepaald door het recht en de situatie. Hoe het ook zij, de Leveringsspecificatie wordt in haar Leveringscomponenten vastgelegd.",Class,,{0EFDD70A-7D69-27D9-7976-2912C31741DC},,Diensten,,,,,,,,,,,,20022026-121457,
694,Onderdeel beschikking,"Een beschikking is een voor beroep vatbaar overheidsbesluit. Veelal de op schrift gestelde juridische motivering van de beslissing, met vermelding van de bezwaar en beroepsmogelijkheden. Omdat de aangevraagde dienst uit meerdere onderdelen bestaat en op elk onderdeel wordt beslist, zijn deze beslissingen en hun juridische motivering opgenomen als onderdelen in de beschikking.",Class,,{0962936F-7373-4176-296A-281C33036B9B},,Diensten,,,,,,,,,,,,20022026-121457,
695,Periodiek dienst Bijz. bijstand,Dit concept is redundant met leveringscomponenten in een leveringsspecificatie.De bijzondere bijstand hier bedoeld moet worden opgevoerd als een apart diensttypeDe kostensoort moet worden opgevoerd als een leveringscomponenttype bij het diensttype Bijzondere bijstandBij recht op de dienst bevat de leveringsspecificatie de relevante kostensoorten als leveringscomponenten met het vastgestelde bedrag.,Class,,{1CE59AFB-AA35-C5DB-C243-2871BD384EF7},,Diensten,,,,,,,,,,,,20022026-121457,
696,Recht,Het bepaalde recht op het verkrijgen van een dienst. Het recht is opgebouwd uit conclusies op relevante voorwaarden voor het verkrijgen van een dienst.,Class,,{1CC0F6E1-888E-945B-4A20-28C0FB594D4C},,Diensten,,,,,,,,,,,,20022026-121457,
697,Referteperiode,De referteperiode bij een dienst is die periode waarover gegevens bij de aanvraag worden verzameld om op basis daarvan tot een beslissing te komen.,Class,,{1D0EFA3D-888E-945B-4A20-292F8D894D4C},,Diensten,,,,,,,,,,,,20022026-121457,
698,Regeling,"Bijvoorbeeld Participatiewet, IOAW/IOAZ e.d.",Class,,{1E5BDB79-81B9-2C6D-472E-2A2CBF9C1656},,Diensten,,,,,,,,,,,,20022026-121457,
699,Uitsluitingsgrond,Gronden waarop de klant in een situatie verkeert die maakt dat er per definitie geen recht op een dienst c.q. uitkering bestaat. Dit maakt een uitsluitingsgrond een verbijzondering van een voorwaarde.,Class,,{15A983E0-2529-75FE-4ED9-281C3303D234},,Diensten,,,,,,,,,,,,20022026-121457,
700,Verstrekkingsvorm,"De aard van afgifte van het product aan de burger (of bedrijf). Dit kan bijvoorbeeld zijn als gift, als lening, onder verband van hypotheek, …",Class,,{1081AC17-59B0-A2F8-A83C-281C3303651D},,Diensten,,,,,,,,,,,,20022026-121457,
701,Voorliggende voorziening,"Voorzieningen die de klant heeft, of waar hij voor in aanmerking komt, die de klant in een situatie doen verkeren die maakt dat er geen dienst c.q. uitkering toegekend wordt. Dit maakt dat de controle op een voorliggende voorziening een verbijzondering is van een voorwaarde.",Class,,{1361003F-38E9-A2A7-3128-281C33031270},,Diensten,,,,,,,,,,,,20022026-121457,
702,Voorwaarde,"De voorwaarde is de instantie van een **relevant** voorwaardetype bij een dienst, waarvan de conclusie wordt vastgelegd en daarmee een onderdeel vormt van het recht op het verkrijgen van een dienst.",Class,,{1CC0F3FE-888E-945B-4A20-28C0F7424D4C},,Diensten,,,,,,,,,,,,20022026-121457,
703,Voorwaardetype,"Een by design ontworpen voorwaarde waarop de aanvraag voor een diensttype kan worden beoordeeld.Het betreft hier alle mogelijke voorwaarden voor elke situatie. Welke voorwaardetypen relevant zijn voor een situatie wordt bepaald uit het profiel van de aanvrager(s).De voorwaardetypen worden ontwikkeld en in compliance gehouden met geldende gezagsdragende documenten als wet-en regelgeving, circulaires en beleid.",Class,,{20BA95B7-C12B-F23F-093F-281C3303B58A},,Diensten,,,,,,,,,,,,20022026-121457,
704,Component,"Een *inkomenscomponent* is een afzonderlijk onderdeel of bron van inkomen, zoals loon, winst uit onderneming, uitkeringen of andere inkomensbronnen, die samen het totale inkomen van een persoon of huishouden vormen.  ",Class,,{F4FD02F2-9FFA-4a35-BA32-B4CDE4002E7A},,Inkomen,,,,,,,,,,,,20022026-121457,
705,ComponentSoort,"*ComponentSoort* is de classificatie of het type van een inkomenscomponent binnen een inkomen- of financiële administratie, waarmee wordt bepaald welke categorie of soort een specifieke component behoort.  ",Class,,{3372192D-4773-46b2-BDA5-C98B220F8954},,Inkomen,,,,,,,,,,,,20022026-121457,
706,Huisvestingsoort,"Als de dienst een uitkering betreft die periodiek wordt uitgekeerd, kan om redenen de betaling worden geblokkeerd. Reden toevoeging: Geeft de reden van blokkering van de uitkering aan. Als de dienst een uitkering betreft, die periodiek wordt uitgekeerd, kan om redenen de betaling worden geblokkeerd. De betalingsblokkade wordt opgenomen bij de dienst, die wordt genoten door de client en partner van de client. Nodig voor diepere analyse van stand van uitkeringen. Hoeveel uitkleringen hebben we geblokkeerd op dit moment omdat we de uitkering gaan beindigen. 
",Class,,{8D999BE8-96AB-8418-B94F-289754CE1336},,Inkomen,,,,,,,,,,,,20022026-121457,
707,Inkomensvoorziening,Een regeling die zorg draag voor een inkomen confom de landelijke wetgeving,Class,,{07784236-3AA6-45e5-8253-7D088C4020B0},,Inkomen,,,,,,,,,,,,20022026-121457,
708,Inkomensvoorzieningsoort,Typering van een inkomensvoorziening,Class,,{AF18E7D3-279D-4323-B785-6C75B4701430},,Inkomen,,,,,,,,,,,,20022026-121457,
709,RedenBlokkering,"Als de dienst een uitkering betreft die periodiek wordt uitgekeerd, kan om redenen de betaling worden geblokkeerd. Reden toevoeging: Geeft de reden van blokkering van de uitkering aan. Als de dienst een uitkering betreft, die periodiek wordt uitgekeerd, kan om redenen de betaling worden geblokkeerd. De betalingsblokkade wordt opgenomen bij de dienst, die wordt genoten door de client en partner van de client. Nodig voor diepere analyse van stand van uitkeringen. Hoeveel uitkleringen hebben we geblokkeerd op dit moment omdat we de uitkering gaan beindigen. 
",Class,,{88B0A7AB-53E6-4bc1-8D99-9BE896AB8418},,Inkomen,,,,,,,,,,,,20022026-121457,
710,RedenInstroom,"De reden waarom de persoon de uitkering heeft gekregen. Geeft de reden van aanvraag van uitkering weer. Nodig voor diepere analyse van stand van uitkeringen. Omdat we willen weten waarom mensen nstromen. Bv geen werk meer og geen andere uitkering, verhuizing.
",Class,,{8D999BE8-96AB-8418-99A2-CB86335AFB97},,Inkomen,,,,,,,,,,,,20022026-121457,
711,RedenUitstroom,"De reden waarom de uitkering aan een persoon is beeindgd. Reden toevoeging: Geeft de reden van uitstroom aan. Waarom is de uitkering be&#235;indigd. Nodig voor diepere analyse van stand. Meet of je beleid of het lukt om mensen naar werk te laten stromen. van uitkeringen.
",Class,,{99A2CB86-335A-FB97-9C8F-47170B1699EC},,Inkomen,,,,,,,,,,,,20022026-121457,
712,Regeling,"Een Regeling is gekoppeld aan een ingeschreven persoon (client) en beschrijft de specifieke afspraken of voorwaarden waaronder inkomensondersteuning wordt verleend. Een regeling heeft altijd een relatie met een RegelingSoort, die het type regeling specificeert.",Class,,{C25455F3-FEB0-4c6d-9AA4-3B027718BEE3},,Inkomen,,,,,,,,,,,,20022026-121457,
713,Regelingsoort,Typologie van een regeling,Class,,{14D3C960-5EF2-433c-8E1C-B493974280E2},,Inkomen,,,,,,,,,,,,20022026-121457,
714,UitkeringsRun,Een *UitkeringsRun* is een geautomatiseerde verwerking in een financieel of administratief systeem waarbij **een groep uitkeringen of betalingen tegelijk wordt berekend en uitgevoerd** als onderdeel van een periodieke batch-verwerking.  ,Class,,{F787184D-3AA8-4132-96C4-23A363C3C1B7},,Inkomen,,,,,,,,,,,,20022026-121457,
715,Afwijkende maatregel,"Een *afwijkende maatregel* is een maatregel die afwijkt van de standaardregel of wettelijke norm en die op basis van een wettelijke grondslag, beleidsregel of gemotiveerde beslissing in een concreet geval wordt toegepast.  ",Class,,{1BD0DD3A-888E-945B-4A20-276CADAE4D4C},,Normafwijking,,,,,,,,,,,,20022026-121457,
716,Boete,"Een boete is de uitkomst van een onderzoek naar rechtmatigheid. Dit leidt in principe tot een terug te vorderen bedrag. Er is voor gekozen om dit als aparte klasse te modelleren en niet als typering van een vordering, omdat we dit gegeven ook willen gebruiken bij risicoprofilering. Als de vordering niet (meer) bestaat, zou dit gegeven daarmee niet beschikbaar zijn.Daarnaast kan dit ook helpen bij het vastleggen van een boete van een poging tot fraude (zonder financiele consequenties, waardoor geen vordering is ontstaan. (tijdig ondekte valsheid in geschifte e.d.).Bij bedragen hoger dan 50.000 euro, wordt aangifte van fraude gedaan en volgt strafrechtelijk onderzoek.Feitelijk is het uitgangspunt bij het opleggen van een boete dat er altijd sprake is van opzet. Daarom is een apart gegeven Fraude niet opgenomen.",Class,,{05E49616-803F-4C1B-9663-262C4A191DF9},,Normafwijking,,,,,,,,,,,,20022026-121457,
717,Maatregel,"Een *maatregel* is een besluit of handeling waarmee een bestuursorgaan of rechter ingrijpt om een doel te bereiken, een probleem op te lossen of een regel te handhaven.  ",Class,,{0B63B508-9F69-A5D7-4387-2632D2C24782},,Normafwijking,,,,,,,,,,,,20022026-121457,
718,Maatregel op uitkering,Een *maatregel op uitkering* is een sanctie van een uitvoerend orgaan (zoals een gemeente) waarbij de hoogte van een uitkering tijdelijk wordt verlaagd of aangepast omdat de uitkeringsgerechtigde niet heeft voldaan aan de aan de uitkering verbonden verplichtingen.  ,Class,,{032C6459-3922-4AEF-0D73-262C4A138E25},,Normafwijking,,,,,,,,,,,,20022026-121457,
719,Normafwijking,"Een *normafwijking* (in het kader van bijstand) is het constateren dat een bijstandsgerechtigde **afwijkt van de normatieve verplichtingen** die verbonden zijn aan het recht op bijstand (bijv. arbeids- of inlichtingenplicht), wat aanleiding kan geven tot toepassing van een maatregel op de uitkering.  ",Class,,{167FF4C9-6B66-EEDA-5189-262C4A139258},,Normafwijking,,,,,,,,,,,,20022026-121457,
720,Andere reden afwijkende startdatum,"*Andere reden afwijkende startdatum* is een omschrijving van een **reden waarom de startdatum van een dienst of uitkering afwijkt van de standaard startdatum**, voor zover deze reden niet onder de standaardcategorieën valt.  ",Class,,{237c7e1c-5893-475f-be3f-49b629316e1e},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
721,Andere reden verzoek,*Andere reden verzoek* is een categorie voor een **overige reden** waarom een aanvraag wordt gedaan die niet onder de standaard-redencategorieën valt binnen het *Reden aanvraag*-model.  ,Class,,{1E8815BF-5BAC-6978-BF60-2791C1C96FC3},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
722,Diensten::Aanvraag,"Een aanvraag is een verzoek van een burger, bedrijf of organisatie aan een overheid om een specifieke dienst te verkrijgen of een besluit te ontvangen (bijv. vergunning, subsidie, paspoort of beschikkingsbesluit).",Class,,{2D94CF02-97C5-4621-B225-EA742445A235},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
723,Diensten::Aanvraag levensonderhoud,Een aanvraag levensonderhoud is het formele verzoek van een persoon aan een gemeentelijke of overheidsinstantie om een uitkering of financiële ondersteuning te verkrijgen die het inkomen aanvult zodat in het basislevensonderhoud kan worden voorzien.,Class,,{1F9DBD7C-EBF3-41c8-8F00-2F6169FE107C},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
724,Gestopt betaald werk,"*Gestopt betaald werk* is de situatie waarin iemand **zijn of haar betaalde arbeidsrelatie heeft beëindigd**, waardoor het reguliere inkomen uit werk is komen te vervallen en dit relevant is voor de beoordeling van een uitkeringsaanvraag of inkomenssituatie.",Class,,{16333246-B1C9-E9E9-D5B6-2791C02E05CB},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
725,Gestopt of verkocht eigen bedrijf,"*Gestopt of verkocht eigen bedrijf* is de situatie waarin een persoon zijn of haar **bedrijf volledig beëindigt of overdraagt/verkoopt**, waardoor de zelfstandige activiteit ophoudt en de reguliere inkomsten uit de onderneming verdwijnen.  ",Class,,{0B7F7AD1-661C-8F1C-4F9A-2791C1C74BAB},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
726,Gestopte bijstanduitkering,*Gestopte bijstandsuitkering* is een reden van aanvraag binnen de GBI-Ontologie die aanduidt dat een cliënt een inkomensdienst aanvraagt omdat **een eerder ontvangen bijstandsuitkering is beëindigd**.,Class,,{15ABBF00-EC46-89CA-680B-2791C070D8E5},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
727,Gestopte detentie,"*Gestopte detentie* is een reden van aanvraag binnen het GBI-model die aangeeft dat een persoon **vrij is gekomen uit detentie**, waardoor de detentie-periode is beëindigd en dit relevant is voor de beoordeling van een nieuwe aanvraag of wijziging in de ondersteuningsbehoefte.  ",Class,,{16F72E30-A6E2-CEC4-6AB8-2791C1C8CC09},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
728,Gestopte of verlaagde alimentatie,"*Gestopte of verlaagde alimentatie* is een reden van aanvraag binnen het GBI-Ontologiemodel die aangeeft dat een persoon een inkomensdienst aanvraagt omdat **alimentatiebetalingen zijn gestopt of verlaagd**, waardoor het reguliere ondersteuningsinkomen is verminderd.  ",Class,,{1632E282-377B-77CF-BF11-2791C070C097},,Reden aanvraag,,,,,,,,,,,,20022026-121457,
